1,PUT bench_t2_client_file_1.txt,40965922626,40965922867,40965923344,0.240,0.717
0,PUT bench_t0_client_file_1.txt,40965922535,40965922671,40965923635,0.136,1.100
2,PUT bench_t1_client_file_7.txt,40965923140,40965923325,40965923965,0.184,0.824
5,GET bench_t2_tiger_is_back.gdt,40965923777,40965923796,40965925437,0.018,1.659
4,PUT bench_t4_tiger_is_back.gdt,40965923338,40965923592,40965924915,0.254,1.576
6,PUT bench_t5_client_file_3.txt,40965925664,40965925713,40965925808,0.049,0.143
7,PUT bench_t7_client_file_6.txt,40965925873,40965925878,40965926012,0.005,0.139
8,PUT bench_t6_client_file_4.txt,40965925920,40965925923,40965926055,0.003,0.135
10,GET bench_t1_tiger_is_back.gdt,40965925965,40965926647,40965926702,0.682,0.736
3,PUT bench_t3_tiger_is_back.gdt,40965923241,40965923375,40965926920,0.134,3.678
9,GET bench_t0_client_file_1.txt,40965925932,40965926055,40965927246,0.123,1.314
14,GET bench_t7_client_file_5.txt,40965926652,40965927292,40965927322,0.639,0.669
12,PUT bench_t2_client_file_4.txt,40965926537,40965926762,40965927374,0.225,0.837
11,GET bench_t4_client_file_4.txt,40965925997,40965926739,40965927383,0.742,1.386
17,GET bench_t3_client_file_3.txt,40965927030,40965927438,40965927777,0.408,0.746
16,PUT bench_t1_client_file_7.txt,40965926994,40965927399,40965927861,0.404,0.867
13,GET bench_t5_client_file_1.txt,40965926577,40965926945,40965927847,0.367,1.269
20,GET bench_t2_client_file_5.txt,40965928076,40965928223,40965928256,0.146,0.180
15,GET bench_t6_client_file_5.txt,40965926672,40965927380,40965927796,0.708,1.124
19,PUT bench_t0_client_file_0.txt,40965927894,40965927904,40965928358,0.009,0.464
21,PUT bench_t7_client_file_3.txt,40965928091,40965928293,40965928454,0.202,0.363
24,GET bench_t4_client_file_6.txt,40965928127,40965928473,40965928495,0.345,0.367
18,PUT bench_t4_client_file_5.txt,40965927368,40965927884,40965927961,0.515,0.593
25,PUT bench_t6_client_file_4.txt,40965928139,40965928513,40965928630,0.373,0.490
26,PUT bench_t5_client_file_3.txt,40965928161,40965928594,40965928654,0.432,0.492
22,PUT bench_t3_client_file_7.txt,40965928103,40965928313,40965928378,0.209,0.275
27,PUT bench_t2_client_file_6.txt,40965928401,40965928723,40965928780,0.322,0.378
23,GET bench_t1_client_file_4.txt,40965928116,40965928377,40965928825,0.261,0.709
28,GET bench_t0_client_file_6.txt,40965928937,40965928963,40965928993,0.025,0.056
29,GET bench_t3_client_file_4.txt,40965928959,40965929109,40965929136,0.150,0.177
30,GET bench_t7_tiger_is_back.gdt,40965929087,40965929117,40965929157,0.029,0.069
32,GET bench_t6_client_file_3.txt,40965929117,40965929159,40965929191,0.042,0.074
33,GET bench_t5_tiger_is_back.gdt,40965929243,40965929249,40965929281,0.005,0.037
31,PUT bench_t4_tiger_is_back.gdt,40965929104,40965929137,40965929602,0.032,0.498
35,PUT bench_t1_client_file_5.txt,40965929662,40965929754,40965929819,0.091,0.156
34,GET bench_t2_client_file_3.txt,40965929645,40965929652,40965929690,0.007,0.044
37,PUT bench_t3_tiger.gdt,40965929690,40965929873,40965929927,0.183,0.236
38,PUT bench_t6_client_file_1.txt,40965929718,40965929885,40965929939,0.167,0.221
36,PUT bench_t0_client_file_4.txt,40965929678,40965929861,40965930001,0.183,0.323
40,PUT bench_t5_client_file_4.txt,40965929749,40965929961,40965930006,0.212,0.257
39,PUT bench_t7_client_file_4.txt,40965929736,40965929946,40965930160,0.209,0.424
41,GET bench_t4_tiger.gdt,40965929761,40965930019,40965930145,0.258,0.384
43,GET bench_t1_client_file_7.txt,40965930117,40965930132,40965930271,0.014,0.153
45,GET bench_t0_client_file_1.txt,40965930160,40965930279,40965930362,0.118,0.201
42,PUT bench_t2_client_file_2.txt,40965930098,40965930123,40965930384,0.025,0.286
44,GET bench_t3_tiger.gdt,40965930130,40965930179,40965930301,0.049,0.171
47,GET bench_t6_client_file_2.txt,40965930251,40965930501,40965930575,0.249,0.323
46,GET bench_t5_client_file_2.txt,40965930181,40965930407,40965930590,0.226,0.408
49,GET bench_t7_client_file_3.txt,40965930476,40965930590,40965930621,0.113,0.145
51,GET bench_t2_client_file_6.txt,40965930535,40965930615,40965930639,0.080,0.104
50,PUT bench_t0_client_file_5.txt,40965930491,40965930595,40965930655,0.104,0.164
53,PUT bench_t5_client_file_3.txt,40965930718,40965930731,40965930792,0.013,0.073
48,PUT bench_t4_tiger_is_back.gdt,40965930268,40965930506,40965930796,0.238,0.528
54,PUT bench_t1_client_file_6.txt,40965930735,40965930783,40965930834,0.048,0.099
55,GET bench_t0_client_file_7.txt,40965930837,40965930844,40965931009,0.007,0.172
