0,PUT bench_t2_client_file_2.txt,40959864155,40959864230,40959864379,0.075,0.224
2,PUT bench_t0_tiger.gdt,40959864196,40959864204,40959864384,0.008,0.188
1,PUT bench_t1_client_file_2.txt,40959864180,40959864259,40959864476,0.078,0.295
3,PUT bench_t3_client_file_5.txt,40959864213,40959864265,40959864403,0.052,0.190
4,PUT bench_t4_client_file_4.txt,40959864231,40959864464,40959864569,0.232,0.337
5,PUT bench_t6_client_file_1.txt,40959864284,40959864499,40959864586,0.214,0.302
7,PUT bench_t7_client_file_6.txt,40959864501,40959864520,40959864596,0.019,0.094
6,PUT bench_t5_tiger_is_back.gdt,40959864303,40959864511,40959864588,0.208,0.284
8,GET bench_t0_client_file_4.txt,40959864653,40959864661,40959864764,0.007,0.111
9,GET bench_t2_client_file_7.txt,40959864698,40959864720,40959864881,0.022,0.182
11,GET bench_t4_client_file_1.txt,40959864801,40959864807,40959865047,0.006,0.246
13,GET bench_t6_client_file_6.txt,40959864859,40959865058,40959865263,0.199,0.404
12,GET bench_t3_client_file_5.txt,40959864840,40959864906,40959865158,0.066,0.317
16,PUT bench_t4_tiger.gdt,40959865279,40959865301,40959865376,0.021,0.096
14,GET bench_t5_client_file_6.txt,40959864877,40959865077,40959865106,0.199,0.228
18,PUT bench_t5_client_file_3.txt,40959865366,40959865533,40959865610,0.166,0.244
17,PUT bench_t6_client_file_2.txt,40959865314,40959865427,40959865499,0.113,0.185
19,PUT bench_t3_tiger_is_back.gdt,40959865401,40959865642,40959865713,0.240,0.311
21,GET bench_t4_client_file_2.txt,40959865578,40959865741,40959865770,0.163,0.191
20,PUT bench_t2_client_file_0.txt,40959865502,40959865696,40959865783,0.194,0.281
15,PUT bench_t0_client_file_1.txt,40959865160,40959865336,40959865929,0.175,0.768
10,GET bench_t1_client_file_1.txt,40959864719,40959864784,40959866092,0.064,1.372
24,GET bench_t3_client_file_0.txt,40959865951,40959866150,40959866275,0.199,0.323
23,GET bench_t5_client_file_0.txt,40959865854,40959865868,40959866031,0.013,0.176
22,GET bench_t6_client_file_7.txt,40959865656,40959865792,40959866356,0.136,0.700
26,GET bench_t0_client_file_7.txt,40959866512,40959866518,40959866591,0.006,0.079
28,GET bench_t2_client_file_4.txt,40959866560,40959866567,40959866612,0.007,0.052
25,PUT bench_t4_client_file_2.txt,40959866349,40959866377,40959866662,0.027,0.312
27,PUT bench_t5_client_file_5.txt,40959866536,40959866558,40959866712,0.021,0.175
29,PUT bench_t1_client_file_1.txt,40959866767,40959866806,40959866919,0.038,0.151
31,GET bench_t4_client_file_3.txt,40959866872,40959866900,40959866954,0.027,0.082
30,PUT bench_t6_tiger_is_back.gdt,40959866790,40959866810,40959866955,0.020,0.165
34,GET bench_t5_client_file_4.txt,40959867046,40959867121,40959867162,0.075,0.115
35,GET bench_t1_client_file_3.txt,40959867066,40959867200,40959867233,0.133,0.166
36,GET bench_t6_client_file_1.txt,40959867085,40959867250,40959867291,0.165,0.206
