1,PUT bench_t0_tiger.gdt,40944700980,40944701151,40944701651,0.170,0.670
0,PUT bench_t2_tiger_is_back.gdt,40944700889,40944700999,40944702245,0.110,1.356
3,PUT bench_t4_tiger_is_back.gdt,40944701505,40944702031,40944702414,0.525,0.908
2,PUT bench_t3_client_file_0.txt,40944701079,40944701556,40944703060,0.477,1.981
6,GET bench_t0_tiger_is_back.gdt,40944703361,40944703403,40944703683,0.041,0.322
5,PUT bench_t7_client_file_0.txt,40944703284,40944703322,40944703767,0.037,0.482
4,PUT bench_t1_tiger.gdt,40944701653,40944702404,40944703809,0.750,2.155
9,GET bench_t3_client_file_5.txt,40944704396,40944704449,40944704589,0.052,0.192
7,PUT bench_t5_tiger_is_back.gdt,40944704078,40944704383,40944704747,0.304,0.668
8,GET bench_t4_client_file_0.txt,40944704316,40944704419,40944704992,0.102,0.675
10,GET bench_t1_client_file_2.txt,40944704789,40944704856,40944705666,0.067,0.877
11,PUT bench_t0_tiger.gdt,40944704851,40944705080,40944705929,0.229,1.078
14,GET bench_t5_client_file_0.txt,40944706596,40944706619,40944706773,0.022,0.176
13,PUT bench_t6_client_file_1.txt,40944706514,40944706540,40944706930,0.026,0.416
17,PUT bench_t1_client_file_1.txt,40944706796,40944707049,40944707933,0.253,1.137
16,PUT bench_t4_client_file_4.txt,40944706735,40944707029,40944707290,0.294,0.555
18,GET bench_t2_client_file_1.txt,40944707420,40944708099,40944708238,0.679,0.817
15,PUT bench_t3_client_file_4.txt,40944706662,40944706840,40944708601,0.178,1.939
19,GET bench_t0_client_file_4.txt,40944707494,40944708464,40944708767,0.970,1.273
12,GET bench_t7_client_file_4.txt,40944706273,40944706306,40944708835,0.033,2.562
21,GET bench_t4_client_file_7.txt,40944707633,40944708793,40944708969,1.160,1.336
22,PUT bench_t5_client_file_0.txt,40944707715,40944708868,40944709264,1.153,1.549
24,PUT bench_t2_client_file_7.txt,40944708996,40944709073,40944709344,0.077,0.348
